what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode, sharing",1365865775641
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1365865775641
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1365865775641
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1365865775641
java.vm.specification.version,sysinfo,,,"1.0",1365865775641
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1365865775641
java.vm.version,sysinfo,,,"20.13-b02",1365865775641
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1365865775848
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1365865775856
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1365865775856
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365865775931
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365865775965
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1365865776007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865779631
started,bundle,com.android.ide.eclipse.traceview,21.0.0.v201210310015-519525,"com.android.ide.eclipse.traceview",1365865783450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365865793274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365865799848
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1365865820892
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1365865821275
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1365865821444
error,log,,,"Failed to load properties file for project 'stompj'",1365865821595
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1365865821663
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1365865821696
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1365865822237
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1365865822274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865822461
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1365865824719
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1365865825035
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1365865825410
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1365865826228
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1365865826314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865830328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865861958
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1365865863118
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1365865863127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1365865864669
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1365865873158
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1365865873159
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1365865877418
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365865886928
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365865889186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365865889384
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1365865889916
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365865895760
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1365865898335
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1365865898373
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1365865898508
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1365865898528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865901520
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865902910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865908617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865915341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1365865915361
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1365865916465
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1365865916562
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365865916609
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365865917283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865920561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865922630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865925282
error,log,,,"Exception occurred while saving project preferences: /EX08_01/.settings/org.eclipse.jdt.core.prefs.",1365865949758
error,log,,,"Exception occurred while saving project preferences: /EX08_01/.settings/org.eclipse.jdt.core.prefs.",1365865949764
error,log,,,"Exception occurred while saving project preferences: /EX08_01/.settings/org.eclipse.jdt.core.prefs.",1365865949770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865949849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1365865949880
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1365865949968
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.preferences"".",1365865950987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865953424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865960664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1365865960690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865963673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365865974802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1365865974825
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365865978763
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365865978933
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866010441
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1365866049141
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1365866049163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866051689
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866051832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866059625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866059791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866062222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866111188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866128755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866131178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866146530
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1365866147178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866148348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866188371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866194194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866205451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866209561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866211762
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365866220498
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1365866220525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866225863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866226014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1365866305874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866311578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866313394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866318082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866330321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866355272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866374230
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365866399140
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365866438278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866447085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866447269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866447682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866449080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866451289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866463792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866472398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1365866492267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1365866500911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1365866503267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866508016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866539534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866543240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1365866547250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866549881
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1365866557077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866558324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866558493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866565516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866571340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866573176
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365866575802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866579858
error,log,,,"Unhandled event loop exception",1365866585072
error,log,,,"Unhandled event loop exception",1365866594541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866630473
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1365866637629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866637757
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1365866637846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866637885
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1365866637891
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1365866638336
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1365866638338
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1365866638340
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365866643553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866646170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866669418
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365866669455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866672403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866682475
opened,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1365866682588
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1365866682625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866684534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866710573
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365866710583
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365866714475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866721422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866733030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866736124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365866746621
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365866751935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1365866754937
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1365866758452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866759141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866763666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866766643
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1365866771428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866771433
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365866771444
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1365866771477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866776958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866779892
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365866779961
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1365866796765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866798477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866807555
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365866811500
started,bundle,com.android.ide.eclipse.ndk,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ndk",1365866820447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866843521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365866847644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365866851206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1365866857663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1365866858263
